nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
230,8595.500000000005,5534.337098687379,743044.0,1.4848490912830854,0.22732825315572086,24.206577531477063,13384.591187257083,13385.732973668823,1214.706180178169,2217.570442373282,5534.337098687379,11462.983029977238,743042.5151509087,179177847.24236476,9245.412587603956,4622.706293801978,1.557162606859063,0.6861239596679727,0.24210887248098167,None
231,1969.7499999999993,1352.9477033871499,51756.249999999985,0.8724962016235877,0.31797605449084076,16.107973272402756,2320.878578254364,2321.4964083140912,264.5064394731313,516.1667374387268,1352.9477033871499,2670.644228071539,51755.377503798365,5389345.573815227,2154.477490632812,1077.238745316406,1.1782604788700926,0.7972872459490412,0.25006304026938286,None
232,1969.7499999999993,1352.9477033871499,51756.249999999985,0.8724962016235877,0.31797605449084076,16.107973272402756,2320.878578254364,2321.4964083140912,264.5064394731313,516.1667374387268,1352.9477033871499,2670.644228071539,51755.377503798365,5389345.573815227,2154.477490632812,1077.238745316406,1.1782604788700926,0.7972872459490412,0.25006304026938286,None
233,1969.7499999999993,1352.9477033871499,51756.249999999985,0.8724962016235877,0.31797605449084076,16.107973272402756,2320.878578254364,2321.4964083140912,264.5064394731313,516.1667374387268,1352.9477033871499,2670.644228071539,51755.377503798365,5389345.573815227,2154.477490632812,1077.238745316406,1.1782604788700926,0.7972872459490412,0.25006304026938286,None
234,1969.7499999999993,1352.9477033871499,51756.249999999985,0.8724962016235877,0.31797605449084076,16.107973272402756,2320.878578254364,2321.4964083140912,264.5064394731313,516.1667374387268,1352.9477033871499,2670.644228071539,51755.377503798365,5389345.573815227,2154.477490632812,1077.238745316406,1.1782604788700926,0.7972872459490412,0.25006304026938286,None
235,1969.7499999999993,1352.9477033871499,51756.249999999985,0.8724962016235877,0.31797605449084076,16.107973272402756,2320.878578254364,2321.4964083140912,264.5064394731313,516.1667374387268,1352.9477033871499,2670.644228071539,51755.377503798365,5389345.573815227,2154.477490632812,1077.238745316406,1.1782604788700926,0.7972872459490412,0.25006304026938286,None
236,8595.500000000005,5534.337098687379,743044.0,1.4848490912830854,0.22732825315572086,24.206577531477063,13384.591187257083,13385.732973668823,1214.706180178169,2217.570442373282,5534.337098687379,11462.983029977238,743042.5151509087,179177847.24236476,9245.412587603956,4622.706293801978,1.557162606859063,0.6861239596679727,0.24210887248098167,None
237,8595.500000000005,5534.337098687379,743044.0,1.4848490912830854,0.22732825315572086,24.206577531477063,13384.591187257083,13385.732973668823,1214.706180178169,2217.570442373282,5534.337098687379,11462.983029977238,743042.5151509087,179177847.24236476,9245.412587603956,4622.706293801978,1.557162606859063,0.6861239596679727,0.24210887248098167,None
238,8595.500000000005,5534.337098687379,743044.0,1.4848490912830854,0.22732825315572086,24.206577531477063,13384.591187257083,13385.732973668823,1214.706180178169,2217.570442373282,5534.337098687379,11462.983029977238,743042.5151509087,179177847.24236476,9245.412587603956,4622.706293801978,1.557162606859063,0.6861239596679727,0.24210887248098167,None
239,8595.500000000005,5534.337098687379,743044.0,1.4848490912830854,0.22732825315572086,24.206577531477063,13384.591187257083,13385.732973668823,1214.706180178169,2217.570442373282,5534.337098687379,11462.983029977238,743042.5151509087,179177847.24236476,9245.412587603956,4622.706293801978,1.557162606859063,0.6861239596679727,0.24210887248098167,None
240,8595.500000000005,5534.337098687379,743044.0,1.4848490912830854,0.22732825315572086,24.206577531477063,13384.591187257083,13385.732973668823,1214.706180178169,2217.570442373282,5534.337098687379,11462.983029977238,743042.5151509087,179177847.24236476,9245.412587603956,4622.706293801978,1.557162606859063,0.6861239596679727,0.24210887248098167,None
241,1969.7499999999993,1352.9477033871499,51756.249999999985,0.8724962016235877,0.31797605449084076,16.107973272402756,2320.878578254364,2321.4964083140912,264.5064394731313,516.1667374387268,1352.9477033871499,2670.644228071539,51755.377503798365,5389345.573815227,2154.477490632812,1077.238745316406,1.1782604788700926,0.7972872459490412,0.25006304026938286,None
242,1969.7499999999993,1352.9477033871499,51756.249999999985,0.8724962016235877,0.31797605449084076,16.107973272402756,2320.878578254364,2321.4964083140912,264.5064394731313,516.1667374387268,1352.9477033871499,2670.644228071539,51755.377503798365,5389345.573815227,2154.477490632812,1077.238745316406,1.1782604788700926,0.7972872459490412,0.25006304026938286,None
243,1969.7499999999993,1352.9477033871499,51756.249999999985,0.8724962016235877,0.31797605449084076,16.107973272402756,2320.878578254364,2321.4964083140912,264.5064394731313,516.1667374387268,1352.9477033871499,2670.644228071539,51755.377503798365,5389345.573815227,2154.477490632812,1077.238745316406,1.1782604788700926,0.7972872459490412,0.25006304026938286,None
244,1969.7499999999993,1352.9477033871499,51756.249999999985,0.8724962016235877,0.31797605449084076,16.107973272402756,2320.878578254364,2321.4964083140912,264.5064394731313,516.1667374387268,1352.9477033871499,2670.644228071539,51755.377503798365,5389345.573815227,2154.477490632812,1077.238745316406,1.1782604788700926,0.7972872459490412,0.25006304026938286,None
245,8595.500000000005,5534.337098687379,743044.0,1.4848490912830854,0.22732825315572086,24.206577531477063,13384.591187257083,13385.732973668823,1214.706180178169,2217.570442373282,5534.337098687379,11462.983029977238,743042.5151509087,179177847.24236476,9245.412587603956,4622.706293801978,1.557162606859063,0.6861239596679727,0.24210887248098167,None
246,8595.500000000005,5534.337098687379,743044.0,1.4848490912830854,0.22732825315572086,24.206577531477063,13384.591187257083,13385.732973668823,1214.706180178169,2217.570442373282,5534.337098687379,11462.983029977238,743042.5151509087,179177847.24236476,9245.412587603956,4622.706293801978,1.557162606859063,0.6861239596679727,0.24210887248098167,None
247,8595.500000000005,5534.337098687379,743044.0,1.4848490912830854,0.22732825315572086,24.206577531477063,13384.591187257083,13385.732973668823,1214.706180178169,2217.570442373282,5534.337098687379,11462.983029977238,743042.5151509087,179177847.24236476,9245.412587603956,4622.706293801978,1.557162606859063,0.6861239596679727,0.24210887248098167,None
248,8595.500000000005,5534.337098687379,743044.0,1.4848490912830854,0.22732825315572086,24.206577531477063,13384.591187257083,13385.732973668823,1214.706180178169,2217.570442373282,5534.337098687379,11462.983029977238,743042.5151509087,179177847.24236476,9245.412587603956,4622.706293801978,1.557162606859063,0.6861239596679727,0.24210887248098167,None
249,1969.7499999999993,1352.9477033871499,51756.249999999985,0.8724962016235877,0.31797605449084076,16.107973272402756,2320.878578254364,2321.4964083140912,264.5064394731313,516.1667374387268,1352.9477033871499,2670.644228071539,51755.377503798365,5389345.573815227,2154.477490632812,1077.238745316406,1.1782604788700926,0.7972872459490412,0.25006304026938286,None
250,1969.7499999999993,1352.9477033871499,51756.249999999985,0.8724962016235877,0.31797605449084076,16.107973272402756,2320.878578254364,2321.4964083140912,264.5064394731313,516.1667374387268,1352.9477033871499,2670.644228071539,51755.377503798365,5389345.573815227,2154.477490632812,1077.238745316406,1.1782604788700926,0.7972872459490412,0.25006304026938286,None
251,1969.7499999999993,1352.9477033871499,51756.249999999985,0.8724962016235877,0.31797605449084076,16.107973272402756,2320.878578254364,2321.4964083140912,264.5064394731313,516.1667374387268,1352.9477033871499,2670.644228071539,51755.377503798365,5389345.573815227,2154.477490632812,1077.238745316406,1.1782604788700926,0.7972872459490412,0.25006304026938286,None
252,1969.7499999999993,1352.9477033871499,51756.249999999985,0.8724962016235877,0.31797605449084076,16.107973272402756,2320.878578254364,2321.4964083140912,264.5064394731313,516.1667374387268,1352.9477033871499,2670.644228071539,51755.377503798365,5389345.573815227,2154.477490632812,1077.238745316406,1.1782604788700926,0.7972872459490412,0.25006304026938286,None
253,112.5,0.0,5625.0,0.0,0.14814814814814817,11.111111111111112,787.5,795.4951288348659,0.0,0.0,0.0,0.0,5625.0,632812.5,0.0,0.0,7.0,0.42857142857142855,0.0,None
254,8595.500000000005,5534.337098687379,743044.0,1.4848490912830854,0.22732825315572086,24.206577531477063,13384.591187257083,13385.732973668823,1214.706180178169,2217.570442373282,5534.337098687379,11462.983029977238,743042.5151509087,179177847.24236476,9245.412587603956,4622.706293801978,1.557162606859063,0.6861239596679727,0.24210887248098167,None
255,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
256,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
257,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
258,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
259,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
260,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
261,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
262,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
263,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
264,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
265,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
266,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
267,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
268,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
269,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
270,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
271,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
272,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
273,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
274,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
275,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
276,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
277,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
278,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
279,42.75,1.9721522630525295e-31,812.25,0.0,0.14814814814814814,4.2222222222222205,181.37288937434943,186.3429298363638,4.930380657631324e-32,1.9721522630525295e-31,1.9721522630525295e-31,1.0265206603583967e-30,812.25,34723.6875,8.293054340531438e-31,4.146527170265719e-31,4.242640687119285,0.7071067811865476,0.13307209256329114,None
280,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
281,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
282,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
283,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
284,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
285,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
286,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
287,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
288,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
289,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
290,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
291,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
292,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
293,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
294,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
295,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
296,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
297,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
298,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
299,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
300,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
301,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
302,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
303,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
304,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
305,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
306,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
307,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
308,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
309,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
310,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
311,67.5,0.0,2025.0,0.0,0.14814814814814814,6.666666666666667,363.49862448157904,369.71272631598714,0.0,0.0,0.0,0.0,2025.0,136687.5,0.0,0.0,5.385164807134505,0.5570860145311556,nan,None
312,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
313,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
314,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
315,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
316,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
317,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
318,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
319,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
320,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
321,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
322,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
323,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
324,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
325,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
326,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
327,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
328,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
329,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
330,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
331,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
332,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
333,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
334,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
335,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
336,37.5,11.999999999999996,729.0,0.0,0.26666666666666666,2.4811288558016664,129.04747188534924,131.25357137998188,1.6231528190410014,3.3355008660330214,11.999999999999996,20.535294847784574,729.0,17227.5,17.19979398175155,8.599896990875775,3.4412659169426463,0.5928051040625234,0.3373327936092624,None
